title,company,category,status,min_edu,min_exp,description,url,imgUrl
Rider - Sales Keliling,Pang Da Tea & Coffee,Business Development & Sales,Contract · On-site,Minimum Primary School,Less than a year of experience,Job description for Rider - Sales Keliling at Pang Da Tea & CoffeeJob Descriptions- Mengetahui area jakarta dan sekitar;- Dapat mengemudikan kendaraan motor roda dua dan roda tiga;- Memastikan semua prosedur keselamatan ditaati;- Mempertahankan hubungan kerja yang baik dengan semua rekan kerja;- Mencatat atau detail penjualan yang akurat;- Membersihkan setiap peralatan dan perlengkapan setelah digunakan setiap harinya;- Memastikan penjualan sesuai pesanan pembelian dan sesuai dengan nominal pembayaran;- Menjual minuman sesuai standar SOPRead Less,https://glints.com/id/en/opportunities/jobs/rider-sales-keliling/125712ab-899c-432d-aaf1-12814fcb1542?utm_referrer=explore&traceInfo=fa695b0c-604e-441b-90d4-06863e72447d,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/9f249d1710b700a09269f9126d2f0f65.jpeg
Content Creator,PREPARE,Marketing,Full-Time · On-site,Minimum Bachelor’s Degree,Less than a year of experience,"Job description for Content Creator at PREPAREJob DescriptionsBertanggung jawab dalam merancang strategi konten dan melaksanakan strategi kontenMenulis konten panjang seperti artikel dan blog Mendistribusikan konten di platform media sosialMengukur dan mengoptimalkan kinerja upaya pemasaran kontenBekerja sama erat dengan desainer, pemasar produk, profesional penjualan, dan pemasar konten lainnya untuk menerbitkan kontenPercaya diri tampil di depan kameraMemiliki kemampuan komunikasi yang baikPaham mengenai Dunia makeup & skincarepernah membuat konten dengan views diatas 10kDapat bekerjasama dengan timmembuat feeds ig Job RequirementsPendidikan minimal S1 Ilmu Komunikasi / MarketingPengalaman minimal 1 tahun di bidang yang samaKemampuan membuat konten untuk web dan mengembangkan audiensKeahlian dalam perangkat lunak pemasaran dan manajemen konten seperti WordpressKemampuan untuk menulis dengan persuasif dan mengkomunikasikan ide-ide Anda kepada pembacaRead Less",https://glints.com/id/en/opportunities/jobs/content-creator/448bfb51-fc2b-42c3-beac-562abaec6e61?utm_referrer=explore&traceInfo=fa695b0c-604e-441b-90d4-06863e72447d,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/0600ac5756a2d82b9bcfa4a836734659.png
Driver,Bluebird Siliwangi Depok,Supply Chain & Logistics,Full-Time · On-site,Minimum Secondary School,Less than a year of experience,"Job description for Driver at Bluebird Siliwangi DepokLOWONGAN KERJA PENGEMUDI TAKSI BLUEBIRD!Persyaratan :1. Usia 23 - 55 tahun2. Memiliki KTP dan SIM A aktif3. Tidak bertato dan bertindik4. Memiliki HP Android minimal RAM 3 GB Versi 105. Photocopy Ijazah/Surat Tanda Pernah BersekolahBenefit yang di dapatkan :1. Bonus Penghasilan2. Bonus Masa Kerja3. Bonus Khusus Lebaran4. Mess Driver5. Beasiswa Anak DriverUNTUK PENDAFTARAN BISA DATANG LANGSUNG DENGAN MEMBAWA PERSYARATAN YANG TELAH DISAMPAIKANLokasi : Pool Bluebird Siliwangi DepokJl. Siliwangi No.51, Kec. Pancoran Mas, Depok, Jawa BaratRead Less",https://glints.com/id/en/opportunities/jobs/driver/90a12cbb-ebcd-449f-a35f-5b026d6455d9?utm_referrer=explore&traceInfo=fa695b0c-604e-441b-90d4-06863e72447d,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/10f5d0efeeb9d791fb48910df11a5bdc.jpg
Host Live Streaming,UPSCALE HOUSE PROJECT,Arts & Creative,Full-Time · On-site,Minimum Senior/Vocational High School,Less than a year of experience,"Job description for Host Live Streaming at UPSCALE HOUSE PROJECTWE ARE HIRING HOST LIVE STREAMING - UPSCALE HOUSE * Kualifikasi : - Usia 17 - 25 tahun- Pendidikan Min SMA/SMK- Wanita / Pria- Memiliki rasa percaya diri yang tinggi di depan kamera- Memiliki kemampuan komunikasi yang baik- Aktif bersosial media terutama TikTok- Memiliki kepribadian yang bersemangat, ceria, ulet, dan rajin- Nilai Plus untuk yang sudah pengalaman* Job Description : - Melakukan Live Shopping/Penjualan barang di TikTok dan Shopee- Melakukan setup handphone untuk melakukan LIVE Shopping- Melayani pelanggan yang bertanya saat live LIVE- Mereview produk yang ada pada etalase dan menyematkan produk (PIN) pada etalase- Menjelaskan manfaat dan keunggulan produk dengan lengkap* Benefit :- Jenjang Karir- Gaji Pokok- Disediakan Mess- BonusnyaRead Less",https://glints.com/id/en/opportunities/jobs/host-live-streaming/afbadcea-9fe8-4dcf-b2a2-3522a288a9e8?utm_referrer=explore&traceInfo=fa695b0c-604e-441b-90d4-06863e72447d,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/9e991d3f4e2ec08cda69089159fc6535.jpeg
Content Creator,UPSCALE HOUSE PROJECT,Marketing,Full-Time · On-site,Minimum Senior/Vocational High School,Less than a year of experience,"Job description for Content Creator at UPSCALE HOUSE PROJECTKualifikasi :- Pria / Wanita- Usia Min 20 Th- Memiliki tubuh proporsional- Berpenampilan menarik- Social media savvy- Memiliki pengalaman di bidang content creator - Terbiasa menggunakan aplikasi editing video untuk membuat konten.- Aktif mengikuti perkembangan trend- Kreatif, komunikatif, dan inisiatifJob Description : - Membuat, mengedit dan mengupload konten di platform TikTok- Membuat report harian dan menganalisis konten sesuai dengan insight & analisis di TikTok- Copywriting - Bisa membangun interaksi dengan followers- Update terhadap trend tiap mingguRead Less",https://glints.com/id/en/opportunities/jobs/content-creator/2d8aa488-4965-43c1-9976-77fe0fd712a6?utm_referrer=explore&traceInfo=fa695b0c-604e-441b-90d4-06863e72447d,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/9e991d3f4e2ec08cda69089159fc6535.jpeg
Host Live Streaming,PT. Jimshoney Pratama Sejahtera,Arts & Creative,Full-Time · On-site,Minimum Senior/Vocational High School,Less than a year of experience,Job description for Host Live Streaming at PT. Jimshoney Pratama SejahteraDapat menjual produk secara online dengan baikMenjadi talent untuk videoJam kerja fleksibelMampu bekerja dalam timRead Less,https://glints.com/id/en/opportunities/jobs/host-live-streaming/39511f59-be09-4944-ba18-61c4fcb8d6c8?utm_referrer=explore&traceInfo=fa695b0c-604e-441b-90d4-06863e72447d,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/115a4f8ed87e51a506f7a05025e75c73.png
Admin online Shop / Market place,United Fan Shop,Administrative & Human Resources,Full-Time · On-site,Minimum Senior/Vocational High School,1 - 3 years of experience,"Job description for Admin online Shop / Market place at United Fan ShopKualifikasi:• Wanita Umur maks. 27 tahun.• Pengalaman min 2 tahun online shop• Memiliki kreatifitas yang tinggi• Familiar dengan social media, e-commerce• Proaktif terhadap trend marketing strategy• Lokasi kerja di Jakarta SelatanRead Less",https://glints.com/id/en/opportunities/jobs/admin-online-shop-market-place/6b56ba1d-e489-418f-8411-03f1f7239f9e?utm_referrer=explore&traceInfo=fa695b0c-604e-441b-90d4-06863e72447d,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/baa791554aaa14397f6e62237531a2ef.jpg
Host untuk live streaming,Nuenco,Arts & Creative,Freelance · On-site,Minimum Senior/Vocational High School,Less than a year of experience,"Job description for Host  untuk live streaming at NuencoRequirement  Host untuk Live streaming :- Wanita usia 19-23 Tahun- Berpenampilan Menarik, mau belajar mengenai produk - produk yang mau diinformasikan.- Percaya diri di depan kamera- Memiliki kemampuan komunikasi yang baik- Area kerja di Tangerang / Gading Serpong- Jadwal kerja bisa dinegoisasikan.- bersedia bekerjasama baik sebagai team maupun secara individu- bersedia membuat laporan hasil pekerjaan.Read Less",https://glints.com/id/en/opportunities/jobs/host-untuk-live-streaming/7be82e02-bc98-40ed-8e16-5f81e6007983?utm_referrer=explore&traceInfo=fa695b0c-604e-441b-90d4-06863e72447d,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/f0651e21e0e0967783c5d02816aacc2d.jpg
HR and Administration Staff,Waroeng Property,Administrative & Human Resources,Full-Time · On-site,Minimum Bachelor’s Degree,1 - 3 years of experience,"Job description for HR and Administration Staff at Waroeng PropertyPerusahaan bergerak di bidang Fast and Food, dan Broker Property. di Tangerang Selatan,
dan Kota Tangerang. Membutuhkan SDM dengan 

Kualifikasi :- Berpengalaman 2-3 tahun di bidang Rekrutmen/Akuisisi Talenta- Komunikasi yang baik, sikap yang baik, disiplin, tanggung jawab- Familiar dengan perangkat lunak HR umum- Keterampilan komputer tingkat lanjut (terutama Microsoft Office & Google Workspace)- Mampu membuat presentasi power pointUraian Pekerjaan :- Mengelola proses rekrutmen menyeluruh- Mahir menggunakan platform rekrutmen (LinkedIn, Pintarnya, dll)- Menyaring resume dan melakukan wawancara singkat- Menggunakan portal pekerjaan dan media sosial untuk menemukan kandidat yang 
  memenuhi syarat- Hal-hal administratif: Manajemen lingkungan kantor, pemeliharaan peralatan kantor, pengadaan dan pengelolaan perlengkapan kantor, penerimaan dan bimbingan tamu yang berkunjung, membuat KPIRead Less",https://glints.com/id/en/opportunities/jobs/hr-and-administration-staff/d8276b51-b601-4098-94a9-9a1e5240e03d?utm_referrer=explore&traceInfo=fa695b0c-604e-441b-90d4-06863e72447d,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/89cb157a72cd13e8e6551e18c8f79e89.jpg
Branding Agency,MOC Group,Business Development & Sales,Contract · On-site,Minimum Bachelor’s Degree,1 - 3 years of experience,Job description for Branding Agency at MOC GroupRequirement :Pengalaman minimal 1 Tahun bidang AgencyTerbuka untuk S1 semua JurusanPaham Trend Masa KiniKreatif dan KomunikatifMemiliki pengalaman handle Client yang baikPaham Strategi PemasaranMengerti konsep dasar BrandingRead Less,https://glints.com/id/en/opportunities/jobs/branding-agency/09ec173d-828c-458d-933e-f0682e78165d?utm_referrer=explore&traceInfo=fa695b0c-604e-441b-90d4-06863e72447d,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/eb1eb5df4bab445281d11b808e74bd34.png
Sales Representative,Sorcery&Co,Business Development & Sales,Full-Time · On-site,Minimum Senior/Vocational High School,1 - 3 years of experience,"Job description for Sales Representative at Sorcery&CoDeskripsi Pekerjaan :Sales Representative di Sorcery & Co. bertanggung jawab untuk memberikan layanan pelanggan yang luar biasa, meningkatkan penjualan, menjaga standar visual outlet, dan mencapai target penjualan yang sudah ditentukan oleh Perusahaan.Requirement:1. Pria/Wanita2. Usia 25 - 33 Tahun3. MInimal Pendidikan SMA4. Memiliki pengalaman minimal 1 Tahun di bidang sales/marketing5. Pernah bekerja di Butik perhiasan/jam tangan/fashion menjadi nilai lebih6. Memiliki jiwa salesmanship7. Memiliki Integritas dalam pekerjaan8. Memiliki daya juang tinggi, semangat, dan antusias untuk mencapai target9. Memiliki mental yang kuat, jujur, bertanggung jawab, & mau berkembang10. Mampu berbahasa inggris dengan baik menjadi nilai lebih11. Berpenampilan rapi & memiliki kemampuan komunikasi yang baik12. Menguasai dasar komputer (windows OS), Microsoft Office & Perangkat Android13. Bersedia untuk kerja shift (jam operasional mall, termasuk sabtu, minggu & libur nasional14. Bersedia ditempatkan di cabang TSM MakassarResponsibilities:1. Memberikan informasi detail tentang produk, termasuk bahan, harga, dan petunjuk perawatan.2. Menangani pertanyaan, keluhan, dan pengembalian pelanggan dengan profesional dan efisien.3. Memproses transaksi dengan akurat menggunakan sistem POS.4. Secara teratur memperbarui tampilan sesuai dengan standar visual dan rencana pemasaran toko.5. Melakukan penghitungan dan audit inventaris secara rutin.6. Mencapai target penjualan7. Menjalin hubungan bisnis dengan customer8. Membuat report untuk penjualan/pencapaian Omset, berkoordinasi dengan divisi lain di kantor utamaBenefit :1. Gaji Pokok2. Tunjangan Makan3. Tunjangan Transportasi4. Tunjangan Kesehatan (BPJS Kesehatan)5. Tunjangan Kedisiplinan6. Komisi Penjualan7. Bonus Tahunan8. Team Building/Outing9.  Diskon Produk untuk Karyawan10. Program Pelatihan dan Pengembangan11. Perkembangan KarirRead Less",https://glints.com/id/en/opportunities/jobs/sales-representative/1139ec4c-2cfb-4f10-98f3-f3f5bf287515?utm_referrer=explore&traceInfo=fa695b0c-604e-441b-90d4-06863e72447d,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/467874b3f33535106b1c5556965c2fc6.png
Host Live Streaming,Heyxi Indonesia,Marketing,Full-Time · On-site,Minimum Senior/Vocational High School,1 - 3 years of experience,"Job description for Host Live Streaming at Heyxi IndonesiaKualifikasi : > Wanita > Umur 18-28 Th> Pendidikan Min. SMA/SMK Sedrajat > Pengalaman / Non pengalaman> Memahami Cara Kerja Live Streaming > Memahami Tiktok Dan Shopee> Berpenampilan menarik bisa makeup/Goodlooking> Jujur, Ulet, Ceria, Dan Mau Belajar > Mampu Bekerja Dalam Tim> Non-Hijab 
> Tinggi Badan minimal 160cm dan Berat Badan Profesional/ideal

Read Less",https://glints.com/id/en/opportunities/jobs/host-live-streaming/0bb0cf1e-da23-4295-8199-71d855f49c69?utm_referrer=explore&traceInfo=fa695b0c-604e-441b-90d4-06863e72447d,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/88e785d5489a7737400845f37f384ba0.png
Customer Service dan Operator Server PPOB,Mitra Pulsa Mandiri,Customer Service,Full-Time · On-site,Minimum Associate Degree,Less than a year of experience,"Job description for Customer Service dan Operator Server PPOB at Mitra Pulsa MandiriKualifikasi / KriteriaWANITA Usia Max 25 Tahun Belum MenikahPendidikan D3/D4/S1Lancar dengan Ms. Excel Dan Operasional Komputer StandarSedang tidak Sekolah / Kuliah / Terikat di tempat kerja LainnyaBersedia Kerja dengan ShiftBersedia Kerja di Hari Weekend dan Libur NasionalBersedia Untuk Mengikuti Psikotes Matematika

Deskripsi PekerjaanMenangani Masalah Yang dialami Pada CostumerSigap membalas semua chat pada costumerMemantau Transaksi Pada ServerMenghandle Masalah Yang Terjadi Pada ServerAktif Belajar dengan dunia TelkomunikasiBersedia Training 1+3bulan

BenefitGaji Pokok Start Rp 3.500.000 - 4.500.000Benefit LemburanSnack GratisJaminan KesehatanTHR dan Bonus Akhir TahunLiburan ( Family Gath ) **Tersedia Mess GratisTunjangan Transportasi ( Khusus Luar Jabotabek )BPJS **Read Less",https://glints.com/id/en/opportunities/jobs/customer-service-dan-operator-server-ppob/5fecd74b-57b7-407b-8f8e-252faceec829?utm_referrer=explore&traceInfo=fa695b0c-604e-441b-90d4-06863e72447d,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/7e6b5b2a9a95751c2a3058de78967971.png
Host Live Streaming,Music Flower,Marketing,Full-Time · On-site,Minimum Senior/Vocational High School,Less than a year of experience,Job description for Host Live Streaming at Music FlowerKualifikasi :Pria/WanitaPendidikan minimal SMA/SMKUsia 18-35 tahunWajib memiliki pengalaman sebagai Host Live StreamingMemiliki kemampuan berbicara di depan umum yang baikBisa menggunakan make up & Memiliki ketertarikan pada konten kecantikanBersedia bergabung secepatnyaJobdesk :Memasarkan produk di online shop melalui live streamingMeningkatkan jumlah followers viewers & pembeliBersedia kerja shiftMenyampaikan point-point selling produk & promo-promo yang sedang berjalanRead Less,https://glints.com/id/en/opportunities/jobs/host-live-streaming/400e7f3f-f281-48b1-9954-9bf671b30c8a?utm_referrer=explore&traceInfo=fa695b0c-604e-441b-90d4-06863e72447d,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/3e8040102fa83a105c239d392fd51943.png
ADMIN SALES (INTERNASIONAL),PT. ALCO LANGIT SEMESTA,Administrative & Human Resources,Full-Time · On-site,Minimum Bachelor’s Degree,1 - 3 years of experience,"Job description for ADMIN SALES (INTERNASIONAL) at PT. ALCO LANGIT SEMESTA- Pendidikan, Minimal Diploma (D3) atau Sarjana (S1) dalam bidang administrasi bisnis, manajemen, hubungan internasional, atau bidang terkait.- Pengalaman Kerja minimal 1-2 tahun di bidang administrasi ekspor-impor, perdagangan internasional, atau posisi serupa.- Menguasai Bahasa Inggris baik secara lisan maupun tulisan untuk keperluan komunikasi dengan klien atau vendor internasional.- Terampil dalam pengaturan dokumen dan sistem penyimpanan untuk memastikan seluruh informasi mudah diakses dan tersusun rapi.- Menguasai Microsoft Office, terutama Excel, untuk membuat laporan dan melacak data transaksi.- Keterampilan Komunikasi yang Baik- Diutamakan laki-laki.Read Less",https://glints.com/id/en/opportunities/jobs/admin-sales-internasional/3d6b4fb4-dfec-43d3-8792-7cb1a518dd80?utm_referrer=explore&traceInfo=fa695b0c-604e-441b-90d4-06863e72447d,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/f13c7b6dfc78ab3425e8a7587dfb691b.jpg
Digital Marketing,PT Mister Spin Indonesia,Marketing,Contract · On-site,Minimum Associate Degree,1 - 3 years of experience,"Job description for Digital Marketing at PT Mister Spin IndonesiaJob Dis: DIGITAL MARKETING1.	Membuat konsep campaign marketing an merancang distribusi content di channel digital (IG,FB. LinkedIN, Tiktok , Youtube, dll)2.	Menyiapkan dan publish konten sosial media (termasuk artikel)3.	Menyiapkan report iklan dan metric untuk masing masing konten yang di publish setiap minggu4.	Memantau performa google ads dan google analytic termasuk: ketersediaan dana iklan, jumlah clicks, engagement rate, visitor website dan sebagainya5.	Memaksimalkan website Perusahaan dengan meng-update konten secara rutin (blog/artikel dengan memperhatikan SEO, testimonial, dan sebagainya)6.	Menyajikan report konten dan iklan secara rutin ( mingguan dan bulanan)7.	Bertanggung jawab dengan perkembangan follower di media sosial Perusahaan serta membuat enggament dengan audien di media social dan website.8.	Maintaince website dan membuat update website berupa penulisan article/blog untuk mendatangkan traffic secara organic maupun berbayar.9.	Mengerti dan pengalaman untuk melakukan SEO keyword research untuk mengoptimalkan traffic website10.	Mengelola dan memonitor Ads report, menganalisa hasil Ads dan membuat action plans untuk kedepannya11.	Mengikuti trend terkini mengenai digital marketing, industri & algoritma ads semua social platform.12.	Dapat berkomunikasi dengan baik dan dapat melakukan presentasi via google meed/zoom meeting.13.	Kratif, inovatif dan memiliki kemampuan komunikasi yang baik14.	Dapat bekerjasama dalam team15.	Jujur dan berniat untuk bekerjaRead Less",https://glints.com/id/en/opportunities/jobs/digital-marketing/7b439c58-2723-43ed-88cb-f4d4dbb4b80b?utm_referrer=explore&traceInfo=fa695b0c-604e-441b-90d4-06863e72447d,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/2ebefe9cf0c6e40c0b3243625b708d5a.jpg
HOST LIVE TIKTOK,CV QION'S PUTRA PERKASA,Marketing,Full-Time · On-site,Minimum Senior/Vocational High School,1 - 3 years of experience,"Job description for HOST LIVE TIKTOK at CV QION'S PUTRA PERKASARequirements :﻿﻿Pendidikan Min. SMA﻿﻿Penuh percaya diri﻿﻿Memasarkan produk alat listrik﻿﻿Mampu mencapai target﻿﻿Live 8 jam per hari﻿﻿Penempatan Kopo, BandungBenefit :﻿﻿Gaji 2.5jt - 3jt﻿﻿Bonus﻿﻿Cuti 3 hari dalam sebulan﻿﻿BPJS Read Less",https://glints.com/id/en/opportunities/jobs/host-live-tiktok/5b030c66-c3ea-460f-bbce-e2733c77708d?utm_referrer=explore&traceInfo=fa695b0c-604e-441b-90d4-06863e72447d,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/75ccc4d5f977e6e19346e983cb76ec98.png
Desk Collection,Kredivo Group,Customer Service,Full-Time · On-site,Minimum Senior/Vocational High School,1 - 3 years of experience,"Job description for Desk Collection at Kredivo GroupJob Descriptions:Collect payments from the customers via Phone Calls.Keep tracking of assigned account to identify outstanding debt.Negotiate pay-off deadlines or payment plan.Investigate and resolve discrepancies while also create trust relationship with debtors when possible to avoid future issues.Job Specifications:Candidate must possess at least SMU, Diploma, Bachelor's Degree in any field.Required language: Bahasa Indonesia; English.At least minimum 1 Year(s) of working experience in the related field is required for this position, experienced in Fintech Industry will be advantage.Required Skill(s): Communication, Computer, Negotiation, Customer Handling, Collections.Familiar with collection strategies and creative in negotiating repayment terms and method.Having experienced in recovery is a plus.Familiar with target and KPI Achievement in Team.Able to join ASAPRead Less",https://glints.com/id/en/opportunities/jobs/desk-collection/509c8af5-1843-4c0b-9968-04f0f63734f3?utm_referrer=explore&traceInfo=3b0894db-3843-4228-a69a-ab134a496297,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/7379baeb29f6cd1e762cd0e2597eb26b.jpg
Livestreamer,PT. Davoch Surya Bersinar,Marketing,Full-Time · On-site,Minimum Senior/Vocational High School,null,"Job description for Livestreamer at PT. Davoch Surya BersinarJob DescriptionsMenghadirkan siaran langsung yang menarik dan menghibur kepada audiens.Berinteraksi secara aktif dengan audiens melalui chat dan komentar.Menyampaikan konten dengan jelas dan memikat menggunakan kemampuan berbicara yang baik.Memahami tren dan topik yang sedang populer untuk menarik minat audiens.Memastikan kelancaran teknis selama siaran langsung.Mempromosikan dan memperkenalkan produk atau layanan perusahaan kepada audiens.Job RequirementsPendidikan minimal SMA atau setara.Pengalaman sebagai host live streaming, pembawa acara, atau posisi serupa diutamakan.Kemampuan berbicara yang baik dan memiliki daya tarik di depan kamera.Kreatif dan mampu menghasilkan konten yang menarik dan menghibur.Keterampilan dalam membangun interaksi dengan audiens.Keterampilan teknis dasar dalam mengoperasikan peralatan streamingRead Less",https://glints.com/id/en/opportunities/jobs/livestreamer/6aa9a97f-1de4-40c1-969a-1eb79b45af29?utm_referrer=explore&traceInfo=3b0894db-3843-4228-a69a-ab134a496297,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/d40decaf9715a4ecfbaffceccf55b9cd.jpeg
Talent Manager Livestream TikTok,Haluan Media Group,Marketing,Full-Time · On-site,Minimum Senior/Vocational High School,1 - 3 years of experience,"Job description for Talent Manager Livestream TikTok at Haluan Media GroupTalent Manager - Livestream TikTokPeran Anda:Sebagai Talent Manager - Livestream TikTok, Anda akan merekrut dan menjadi kontak utama bagi para host live stream, memastikan mereka mendapatkan dukungan yang diperlukan untuk meraih kesuksesan. Anda akan bertanggung jawab untuk menetapkan target kinerja yang jelas dan memotivasi host untuk mencapainya, termasuk memastikan target pencapaian diamond yang spesifik.Tanggung Jawab:Perekrutan Talent Potensial & Manajemen Host:1. Mengidentifikasi dan merekrut talent potensial melalui berbagai channel seperti media sosial, acara, dan komunitas online untuk bergabung dalam agensi TikTok kami.2. Membangun hubungan dengan kreator dan host yang memiliki potensi besar, serta mempromosikan manfaat bergabung dengan agensi kami.3. Bekerja sama dengan tim internal untuk memastikan proses perekrutan berjalan lancar dan talenta yang direkrut sejalan dengan visi perusahaan.4. Menjadi titik kontak utama bagi para host, menangani masalah atau kekhawatiran mereka.5. Menciptakan lingkungan kerja yang positif dan kolaboratif.6. Memberikan pelatihan rutin mengenai teknik untuk meningkatkan performa live stream, seperti interaksi dengan audiens, pengelolaan waktu siaran, dan penggunaan fitur platform.7. Menyusun strategi khusus untuk membantu host mencapai kesuksesan di livestream.Pencapaian Target:1. Menetapkan target kinerja yang jelas untuk host, termasuk target pencapaian diamond tiap bulan dan memastikan target tersebut tercapai atau bahkan terlampaui.2. Mengembangkan strategi untuk memotivasi host dalam mencapai target diamond mereka.3. Secara berkala meninjau target dan menyesuaikan strategi untuk memastikan keberhasilan berkelanjutan.4. Memberikan umpan balik personal berdasarkan hasil kinerja, serta mengadakan sesi brainstorming untuk mencari ide baru.5. Menyelenggarakan sesi evaluasi untuk meninjau performa, mendiskusikan area peningkatan, dan menyusun rencana tindakan untuk target berikutnya.Kualifikasi:1. Minimal 1 tahun pengalaman dalam merekrut dan mengelola host atau peran serupa.2. Pengalaman bekerja dengan agensi TikTok atau platform media sosial serupa.3. Rekam jejak yang terbukti dalam mengelola dan mencapai jutaan diamond setiap bulan melalui livestream.4. Keterampilan komunikasi dan interpersonal yang luar biasa.5. Kemampuan organisasi yang kuat dan perhatian terhadap detail.6. Mampu bekerja efektif dalam tim maupun secara mandiri.7. Familiar dengan metrik kinerja dan analisis data.8. Berorientasi pada tujuan, dengan kemampuan untuk memenuhi dan melampaui target.Read Less",https://glints.com/id/en/opportunities/jobs/talent-manager-livestream-tiktok/1cbafbf1-03b5-4ec4-9e52-0425f2af19d8?utm_referrer=explore&traceInfo=3b0894db-3843-4228-a69a-ab134a496297,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/d953ba6b62710b8ba015a4cdb0470828.jpg
